,group1,group2,signf
2357,p61_gpcc-octree-raht_r03,p61_gpcc-octree-raht_r06,-1.0
2358,p61_gpcc-octree-raht_r03,p61_vpcc_r00,0.0
2359,p61_gpcc-octree-raht_r03,p61_vpcc_r01,-1.0
2360,p61_gpcc-octree-raht_r03,p61_vpcc_r02,-1.0
2361,p61_gpcc-octree-raht_r03,p61_vpcc_r03,-1.0
2362,p61_gpcc-octree-raht_r03,p61_vpcc_r04,-1.0
2363,p61_gpcc-octree-raht_r03,p61_vpcc_r05,-1.0
2364,p61_gpcc-octree-raht_r04,p61_gpcc-octree-raht_r05,0.0
2365,p61_gpcc-octree-raht_r04,p61_gpcc-octree-raht_r06,0.0
2366,p61_gpcc-octree-raht_r04,p61_vpcc_r00,1.0
2367,p61_gpcc-octree-raht_r04,p61_vpcc_r01,1.0
2368,p61_gpcc-octree-raht_r04,p61_vpcc_r02,0.0
2369,p61_gpcc-octree-raht_r04,p61_vpcc_r03,0.0
2370,p61_gpcc-octree-raht_r04,p61_vpcc_r04,0.0
2371,p61_gpcc-octree-raht_r04,p61_vpcc_r05,0.0
2372,p61_gpcc-octree-raht_r05,p61_gpcc-octree-raht_r06,0.0
2373,p61_gpcc-octree-raht_r05,p61_vpcc_r00,1.0
2374,p61_gpcc-octree-raht_r05,p61_vpcc_r01,1.0
2375,p61_gpcc-octree-raht_r05,p61_vpcc_r02,0.0
2376,p61_gpcc-octree-raht_r05,p61_vpcc_r03,0.0
2377,p61_gpcc-octree-raht_r05,p61_vpcc_r04,0.0
2378,p61_gpcc-octree-raht_r05,p61_vpcc_r05,0.0
2379,p61_gpcc-octree-raht_r06,p61_vpcc_r00,1.0
2380,p61_gpcc-octree-raht_r06,p61_vpcc_r01,1.0
2381,p61_gpcc-octree-raht_r06,p61_vpcc_r02,0.0
2382,p61_gpcc-octree-raht_r06,p61_vpcc_r03,0.0
2383,p61_gpcc-octree-raht_r06,p61_vpcc_r04,0.0
2384,p61_gpcc-octree-raht_r06,p61_vpcc_r05,0.0
2385,p61_vpcc_r00,p61_vpcc_r01,-1.0
2386,p61_vpcc_r00,p61_vpcc_r02,-1.0
2387,p61_vpcc_r00,p61_vpcc_r03,-1.0
2388,p61_vpcc_r00,p61_vpcc_r04,-1.0
2389,p61_vpcc_r00,p61_vpcc_r05,-1.0
2390,p61_vpcc_r01,p61_vpcc_r02,-1.0
2391,p61_vpcc_r01,p61_vpcc_r03,-1.0
2392,p61_vpcc_r01,p61_vpcc_r04,-1.0
2393,p61_vpcc_r01,p61_vpcc_r05,-1.0
2394,p61_vpcc_r02,p61_vpcc_r03,0.0
2395,p61_vpcc_r02,p61_vpcc_r04,0.0
2396,p61_vpcc_r02,p61_vpcc_r05,0.0
2397,p61_vpcc_r03,p61_vpcc_r04,0.0
2398,p61_vpcc_r03,p61_vpcc_r05,0.0
2399,p61_vpcc_r04,p61_vpcc_r05,0.0
2400,p63_geocnn_r01,p63_geocnn_r02,0.0
2401,p63_geocnn_r01,p63_geocnn_r03,0.0
2402,p63_geocnn_r01,p63_geocnn_r04,-1.0
2403,p63_geocnn_r01,p63_gpcc-octree-predlift_r02,1.0
2404,p63_geocnn_r01,p63_gpcc-octree-predlift_r03,1.0
2405,p63_geocnn_r01,p63_gpcc-octree-predlift_r04,0.0
2406,p63_geocnn_r01,p63_gpcc-octree-predlift_r05,0.0
2407,p63_geocnn_r01,p63_gpcc-octree-predlift_r06,0.0
2408,p63_geocnn_r01,p63_gpcc-octree-raht_r02,1.0
2409,p63_geocnn_r01,p63_gpcc-octree-raht_r03,1.0
2410,p63_geocnn_r01,p63_gpcc-octree-raht_r04,0.0
2411,p63_geocnn_r01,p63_gpcc-octree-raht_r05,-1.0
2412,p63_geocnn_r01,p63_gpcc-octree-raht_r06,0.0
2413,p63_geocnn_r01,p63_vpcc_r00,1.0
2414,p63_geocnn_r01,p63_vpcc_r01,1.0
2415,p63_geocnn_r01,p63_vpcc_r02,1.0
2416,p63_geocnn_r01,p63_vpcc_r03,0.0
2417,p63_geocnn_r01,p63_vpcc_r04,-1.0
2418,p63_geocnn_r01,p63_vpcc_r05,0.0
2419,p63_geocnn_r02,p63_geocnn_r03,0.0
2420,p63_geocnn_r02,p63_geocnn_r04,0.0
2421,p63_geocnn_r02,p63_gpcc-octree-predlift_r02,1.0
2422,p63_geocnn_r02,p63_gpcc-octree-predlift_r03,1.0
2423,p63_geocnn_r02,p63_gpcc-octree-predlift_r04,0.0
2424,p63_geocnn_r02,p63_gpcc-octree-predlift_r05,0.0
2425,p63_geocnn_r02,p63_gpcc-octree-predlift_r06,0.0
2426,p63_geocnn_r02,p63_gpcc-octree-raht_r02,1.0
2427,p63_geocnn_r02,p63_gpcc-octree-raht_r03,1.0
2428,p63_geocnn_r02,p63_gpcc-octree-raht_r04,1.0
2429,p63_geocnn_r02,p63_gpcc-octree-raht_r05,0.0
2430,p63_geocnn_r02,p63_gpcc-octree-raht_r06,0.0
2431,p63_geocnn_r02,p63_vpcc_r00,1.0
2432,p63_geocnn_r02,p63_vpcc_r01,1.0
2433,p63_geocnn_r02,p63_vpcc_r02,1.0
2434,p63_geocnn_r02,p63_vpcc_r03,1.0
2435,p63_geocnn_r02,p63_vpcc_r04,0.0
2436,p63_geocnn_r02,p63_vpcc_r05,0.0
2437,p63_geocnn_r03,p63_geocnn_r04,0.0
2438,p63_geocnn_r03,p63_gpcc-octree-predlift_r02,1.0
2439,p63_geocnn_r03,p63_gpcc-octree-predlift_r03,1.0
2440,p63_geocnn_r03,p63_gpcc-octree-predlift_r04,0.0
2441,p63_geocnn_r03,p63_gpcc-octree-predlift_r05,0.0
2442,p63_geocnn_r03,p63_gpcc-octree-predlift_r06,0.0
2443,p63_geocnn_r03,p63_gpcc-octree-raht_r02,1.0
2444,p63_geocnn_r03,p63_gpcc-octree-raht_r03,1.0
2445,p63_geocnn_r03,p63_gpcc-octree-raht_r04,1.0
2446,p63_geocnn_r03,p63_gpcc-octree-raht_r05,0.0
2447,p63_geocnn_r03,p63_gpcc-octree-raht_r06,0.0
2448,p63_geocnn_r03,p63_vpcc_r00,1.0
2449,p63_geocnn_r03,p63_vpcc_r01,1.0
2450,p63_geocnn_r03,p63_vpcc_r02,1.0
2451,p63_geocnn_r03,p63_vpcc_r03,1.0
2452,p63_geocnn_r03,p63_vpcc_r04,0.0
2453,p63_geocnn_r03,p63_vpcc_r05,0.0
2454,p63_geocnn_r04,p63_gpcc-octree-predlift_r02,1.0
2455,p63_geocnn_r04,p63_gpcc-octree-predlift_r03,1.0
2456,p63_geocnn_r04,p63_gpcc-octree-predlift_r04,0.0
2457,p63_geocnn_r04,p63_gpcc-octree-predlift_r05,0.0
2458,p63_geocnn_r04,p63_gpcc-octree-predlift_r06,0.0
2459,p63_geocnn_r04,p63_gpcc-octree-raht_r02,1.0
2460,p63_geocnn_r04,p63_gpcc-octree-raht_r03,1.0
2461,p63_geocnn_r04,p63_gpcc-octree-raht_r04,1.0
2462,p63_geocnn_r04,p63_gpcc-octree-raht_r05,0.0
2463,p63_geocnn_r04,p63_gpcc-octree-raht_r06,0.0
2464,p63_geocnn_r04,p63_vpcc_r00,1.0
2465,p63_geocnn_r04,p63_vpcc_r01,1.0
2466,p63_geocnn_r04,p63_vpcc_r02,1.0
2467,p63_geocnn_r04,p63_vpcc_r03,1.0
2468,p63_geocnn_r04,p63_vpcc_r04,0.0
2469,p63_geocnn_r04,p63_vpcc_r05,0.0
2470,p63_gpcc-octree-predlift_r02,p63_gpcc-octree-predlift_r03,-1.0
2471,p63_gpcc-octree-predlift_r02,p63_gpcc-octree-predlift_r04,-1.0
2472,p63_gpcc-octree-predlift_r02,p63_gpcc-octree-predlift_r05,-1.0
2473,p63_gpcc-octree-predlift_r02,p63_gpcc-octree-predlift_r06,-1.0
2474,p63_gpcc-octree-predlift_r02,p63_gpcc-octree-raht_r02,0.0
2475,p63_gpcc-octree-predlift_r02,p63_gpcc-octree-raht_r03,-1.0
2476,p63_gpcc-octree-predlift_r02,p63_gpcc-octree-raht_r04,-1.0
2477,p63_gpcc-octree-predlift_r02,p63_gpcc-octree-raht_r05,-1.0
2478,p63_gpcc-octree-predlift_r02,p63_gpcc-octree-raht_r06,-1.0
2479,p63_gpcc-octree-predlift_r02,p63_vpcc_r00,0.0
2480,p63_gpcc-octree-predlift_r02,p63_vpcc_r01,-1.0
2481,p63_gpcc-octree-predlift_r02,p63_vpcc_r02,-1.0
2482,p63_gpcc-octree-predlift_r02,p63_vpcc_r03,-1.0
2483,p63_gpcc-octree-predlift_r02,p63_vpcc_r04,-1.0
2484,p63_gpcc-octree-predlift_r02,p63_vpcc_r05,-1.0
2485,p63_gpcc-octree-predlift_r03,p63_gpcc-octree-predlift_r04,-1.0
2486,p63_gpcc-octree-predlift_r03,p63_gpcc-octree-predlift_r05,-1.0
2487,p63_gpcc-octree-predlift_r03,p63_gpcc-octree-predlift_r06,-1.0
2488,p63_gpcc-octree-predlift_r03,p63_gpcc-octree-raht_r02,1.0
2489,p63_gpcc-octree-predlift_r03,p63_gpcc-octree-raht_r03,1.0
2490,p63_gpcc-octree-predlift_r03,p63_gpcc-octree-raht_r04,-1.0
2491,p63_gpcc-octree-predlift_r03,p63_gpcc-octree-raht_r05,-1.0
2492,p63_gpcc-octree-predlift_r03,p63_gpcc-octree-raht_r06,-1.0
2493,p63_gpcc-octree-predlift_r03,p63_vpcc_r00,1.0
2494,p63_gpcc-octree-predlift_r03,p63_vpcc_r01,1.0
2495,p63_gpcc-octree-predlift_r03,p63_vpcc_r02,0.0
2496,p63_gpcc-octree-predlift_r03,p63_vpcc_r03,-1.0
2497,p63_gpcc-octree-predlift_r03,p63_vpcc_r04,-1.0
2498,p63_gpcc-octree-predlift_r03,p63_vpcc_r05,-1.0
2499,p63_gpcc-octree-predlift_r04,p63_gpcc-octree-predlift_r05,0.0
2500,p63_gpcc-octree-predlift_r04,p63_gpcc-octree-predlift_r06,0.0
2501,p63_gpcc-octree-predlift_r04,p63_gpcc-octree-raht_r02,1.0
2502,p63_gpcc-octree-predlift_r04,p63_gpcc-octree-raht_r03,1.0
2503,p63_gpcc-octree-predlift_r04,p63_gpcc-octree-raht_r04,0.0
2504,p63_gpcc-octree-predlift_r04,p63_gpcc-octree-raht_r05,0.0
2505,p63_gpcc-octree-predlift_r04,p63_gpcc-octree-raht_r06,0.0
2506,p63_gpcc-octree-predlift_r04,p63_vpcc_r00,1.0
2507,p63_gpcc-octree-predlift_r04,p63_vpcc_r01,1.0
2508,p63_gpcc-octree-predlift_r04,p63_vpcc_r02,1.0
2509,p63_gpcc-octree-predlift_r04,p63_vpcc_r03,0.0
2510,p63_gpcc-octree-predlift_r04,p63_vpcc_r04,0.0
2511,p63_gpcc-octree-predlift_r04,p63_vpcc_r05,0.0
2512,p63_gpcc-octree-predlift_r05,p63_gpcc-octree-predlift_r06,0.0
2513,p63_gpcc-octree-predlift_r05,p63_gpcc-octree-raht_r02,1.0
2514,p63_gpcc-octree-predlift_r05,p63_gpcc-octree-raht_r03,1.0
2515,p63_gpcc-octree-predlift_r05,p63_gpcc-octree-raht_r04,1.0
2516,p63_gpcc-octree-predlift_r05,p63_gpcc-octree-raht_r05,0.0
2517,p63_gpcc-octree-predlift_r05,p63_gpcc-octree-raht_r06,0.0
2518,p63_gpcc-octree-predlift_r05,p63_vpcc_r00,1.0
2519,p63_gpcc-octree-predlift_r05,p63_vpcc_r01,1.0
2520,p63_gpcc-octree-predlift_r05,p63_vpcc_r02,1.0
2521,p63_gpcc-octree-predlift_r05,p63_vpcc_r03,0.0
2522,p63_gpcc-octree-predlift_r05,p63_vpcc_r04,0.0
2523,p63_gpcc-octree-predlift_r05,p63_vpcc_r05,0.0
2524,p63_gpcc-octree-predlift_r06,p63_gpcc-octree-raht_r02,1.0
2525,p63_gpcc-octree-predlift_r06,p63_gpcc-octree-raht_r03,1.0
2526,p63_gpcc-octree-predlift_r06,p63_gpcc-octree-raht_r04,1.0
2527,p63_gpcc-octree-predlift_r06,p63_gpcc-octree-raht_r05,0.0
2528,p63_gpcc-octree-predlift_r06,p63_gpcc-octree-raht_r06,0.0
2529,p63_gpcc-octree-predlift_r06,p63_vpcc_r00,1.0
2530,p63_gpcc-octree-predlift_r06,p63_vpcc_r01,1.0
2531,p63_gpcc-octree-predlift_r06,p63_vpcc_r02,1.0
2532,p63_gpcc-octree-predlift_r06,p63_vpcc_r03,1.0
2533,p63_gpcc-octree-predlift_r06,p63_vpcc_r04,0.0
2534,p63_gpcc-octree-predlift_r06,p63_vpcc_r05,0.0
2535,p63_gpcc-octree-raht_r02,p63_gpcc-octree-raht_r03,-1.0
2536,p63_gpcc-octree-raht_r02,p63_gpcc-octree-raht_r04,-1.0
2537,p63_gpcc-octree-raht_r02,p63_gpcc-octree-raht_r05,-1.0
2538,p63_gpcc-octree-raht_r02,p63_gpcc-octree-raht_r06,-1.0
2539,p63_gpcc-octree-raht_r02,p63_vpcc_r00,-1.0
2540,p63_gpcc-octree-raht_r02,p63_vpcc_r01,-1.0
2541,p63_gpcc-octree-raht_r02,p63_vpcc_r02,-1.0
2542,p63_gpcc-octree-raht_r02,p63_vpcc_r03,-1.0
2543,p63_gpcc-octree-raht_r02,p63_vpcc_r04,-1.0
2544,p63_gpcc-octree-raht_r02,p63_vpcc_r05,-1.0
2545,p63_gpcc-octree-raht_r03,p63_gpcc-octree-raht_r04,-1.0
2546,p63_gpcc-octree-raht_r03,p63_gpcc-octree-raht_r05,-1.0
2547,p63_gpcc-octree-raht_r03,p63_gpcc-octree-raht_r06,-1.0
2548,p63_gpcc-octree-raht_r03,p63_vpcc_r00,1.0
2549,p63_gpcc-octree-raht_r03,p63_vpcc_r01,0.0
2550,p63_gpcc-octree-raht_r03,p63_vpcc_r02,-1.0
2551,p63_gpcc-octree-raht_r03,p63_vpcc_r03,-1.0
2552,p63_gpcc-octree-raht_r03,p63_vpcc_r04,-1.0
2553,p63_gpcc-octree-raht_r03,p63_vpcc_r05,-1.0
2554,p63_gpcc-octree-raht_r04,p63_gpcc-octree-raht_r05,-1.0
2555,p63_gpcc-octree-raht_r04,p63_gpcc-octree-raht_r06,-1.0
2556,p63_gpcc-octree-raht_r04,p63_vpcc_r00,1.0
2557,p63_gpcc-octree-raht_r04,p63_vpcc_r01,1.0
2558,p63_gpcc-octree-raht_r04,p63_vpcc_r02,1.0
2559,p63_gpcc-octree-raht_r04,p63_vpcc_r03,0.0
2560,p63_gpcc-octree-raht_r04,p63_vpcc_r04,-1.0
2561,p63_gpcc-octree-raht_r04,p63_vpcc_r05,-1.0
2562,p63_gpcc-octree-raht_r05,p63_gpcc-octree-raht_r06,0.0
2563,p63_gpcc-octree-raht_r05,p63_vpcc_r00,1.0
2564,p63_gpcc-octree-raht_r05,p63_vpcc_r01,1.0
2565,p63_gpcc-octree-raht_r05,p63_vpcc_r02,1.0
2566,p63_gpcc-octree-raht_r05,p63_vpcc_r03,1.0
2567,p63_gpcc-octree-raht_r05,p63_vpcc_r04,0.0
2568,p63_gpcc-octree-raht_r05,p63_vpcc_r05,0.0
2569,p63_gpcc-octree-raht_r06,p63_vpcc_r00,1.0
2570,p63_gpcc-octree-raht_r06,p63_vpcc_r01,1.0
2571,p63_gpcc-octree-raht_r06,p63_vpcc_r02,1.0
2572,p63_gpcc-octree-raht_r06,p63_vpcc_r03,1.0
2573,p63_gpcc-octree-raht_r06,p63_vpcc_r04,0.0
2574,p63_gpcc-octree-raht_r06,p63_vpcc_r05,0.0
2575,p63_vpcc_r00,p63_vpcc_r01,-1.0
2576,p63_vpcc_r00,p63_vpcc_r02,-1.0
2577,p63_vpcc_r00,p63_vpcc_r03,-1.0
2578,p63_vpcc_r00,p63_vpcc_r04,-1.0
2579,p63_vpcc_r00,p63_vpcc_r05,-1.0
2580,p63_vpcc_r01,p63_vpcc_r02,-1.0
2581,p63_vpcc_r01,p63_vpcc_r03,-1.0
2582,p63_vpcc_r01,p63_vpcc_r04,-1.0
2583,p63_vpcc_r01,p63_vpcc_r05,-1.0
2584,p63_vpcc_r02,p63_vpcc_r03,-1.0
2585,p63_vpcc_r02,p63_vpcc_r04,-1.0
2586,p63_vpcc_r02,p63_vpcc_r05,-1.0
2587,p63_vpcc_r03,p63_vpcc_r04,-1.0
2588,p63_vpcc_r03,p63_vpcc_r05,-1.0
2589,p63_vpcc_r04,p63_vpcc_r05,0.0
2590,p66_geocnn_r01,p66_geocnn_r02,-1.0
2591,p66_geocnn_r01,p66_geocnn_r03,-1.0
2592,p66_geocnn_r01,p66_geocnn_r04,-1.0
2593,p66_geocnn_r01,p66_gpcc-octree-predlift_r02,1.0
2594,p66_geocnn_r01,p66_gpcc-octree-predlift_r03,0.0
2595,p66_geocnn_r01,p66_gpcc-octree-predlift_r04,-1.0
2596,p66_geocnn_r01,p66_gpcc-octree-predlift_r05,-1.0
2597,p66_geocnn_r01,p66_gpcc-octree-predlift_r06,-1.0
2598,p66_geocnn_r01,p66_gpcc-octree-raht_r02,1.0
2599,p66_geocnn_r01,p66_gpcc-octree-raht_r03,0.0
2600,p66_geocnn_r01,p66_gpcc-octree-raht_r04,-1.0
2601,p66_geocnn_r01,p66_gpcc-octree-raht_r05,-1.0
2602,p66_geocnn_r01,p66_gpcc-octree-raht_r06,-1.0
2603,p66_geocnn_r01,p66_vpcc_r00,1.0
2604,p66_geocnn_r01,p66_vpcc_r01,1.0
2605,p66_geocnn_r01,p66_vpcc_r02,0.0
2606,p66_geocnn_r01,p66_vpcc_r03,-1.0
2607,p66_geocnn_r01,p66_vpcc_r04,-1.0
2608,p66_geocnn_r01,p66_vpcc_r05,-1.0
2609,p66_geocnn_r02,p66_geocnn_r03,0.0
2610,p66_geocnn_r02,p66_geocnn_r04,0.0
2611,p66_geocnn_r02,p66_gpcc-octree-predlift_r02,1.0
2612,p66_geocnn_r02,p66_gpcc-octree-predlift_r03,1.0
2613,p66_geocnn_r02,p66_gpcc-octree-predlift_r04,0.0
2614,p66_geocnn_r02,p66_gpcc-octree-predlift_r05,0.0
2615,p66_geocnn_r02,p66_gpcc-octree-predlift_r06,-1.0
2616,p66_geocnn_r02,p66_gpcc-octree-raht_r02,1.0
2617,p66_geocnn_r02,p66_gpcc-octree-raht_r03,1.0
2618,p66_geocnn_r02,p66_gpcc-octree-raht_r04,0.0
2619,p66_geocnn_r02,p66_gpcc-octree-raht_r05,0.0
2620,p66_geocnn_r02,p66_gpcc-octree-raht_r06,0.0
2621,p66_geocnn_r02,p66_vpcc_r00,1.0
2622,p66_geocnn_r02,p66_vpcc_r01,1.0
2623,p66_geocnn_r02,p66_vpcc_r02,1.0
2624,p66_geocnn_r02,p66_vpcc_r03,0.0
2625,p66_geocnn_r02,p66_vpcc_r04,0.0
2626,p66_geocnn_r02,p66_vpcc_r05,0.0
2627,p66_geocnn_r03,p66_geocnn_r04,0.0
2628,p66_geocnn_r03,p66_gpcc-octree-predlift_r02,1.0
2629,p66_geocnn_r03,p66_gpcc-octree-predlift_r03,1.0
2630,p66_geocnn_r03,p66_gpcc-octree-predlift_r04,0.0
2631,p66_geocnn_r03,p66_gpcc-octree-predlift_r05,0.0
2632,p66_geocnn_r03,p66_gpcc-octree-predlift_r06,0.0
2633,p66_geocnn_r03,p66_gpcc-octree-raht_r02,1.0
2634,p66_geocnn_r03,p66_gpcc-octree-raht_r03,1.0
2635,p66_geocnn_r03,p66_gpcc-octree-raht_r04,0.0
2636,p66_geocnn_r03,p66_gpcc-octree-raht_r05,0.0
2637,p66_geocnn_r03,p66_gpcc-octree-raht_r06,0.0
2638,p66_geocnn_r03,p66_vpcc_r00,1.0
2639,p66_geocnn_r03,p66_vpcc_r01,1.0
2640,p66_geocnn_r03,p66_vpcc_r02,1.0
2641,p66_geocnn_r03,p66_vpcc_r03,0.0
2642,p66_geocnn_r03,p66_vpcc_r04,0.0
2643,p66_geocnn_r03,p66_vpcc_r05,0.0
2644,p66_geocnn_r04,p66_gpcc-octree-predlift_r02,1.0
2645,p66_geocnn_r04,p66_gpcc-octree-predlift_r03,1.0
2646,p66_geocnn_r04,p66_gpcc-octree-predlift_r04,0.0
2647,p66_geocnn_r04,p66_gpcc-octree-predlift_r05,0.0
2648,p66_geocnn_r04,p66_gpcc-octree-predlift_r06,0.0
2649,p66_geocnn_r04,p66_gpcc-octree-raht_r02,1.0
2650,p66_geocnn_r04,p66_gpcc-octree-raht_r03,1.0
2651,p66_geocnn_r04,p66_gpcc-octree-raht_r04,0.0
2652,p66_geocnn_r04,p66_gpcc-octree-raht_r05,0.0
2653,p66_geocnn_r04,p66_gpcc-octree-raht_r06,0.0
2654,p66_geocnn_r04,p66_vpcc_r00,1.0
2655,p66_geocnn_r04,p66_vpcc_r01,1.0
2656,p66_geocnn_r04,p66_vpcc_r02,1.0
2657,p66_geocnn_r04,p66_vpcc_r03,0.0
2658,p66_geocnn_r04,p66_vpcc_r04,0.0
2659,p66_geocnn_r04,p66_vpcc_r05,0.0
2660,p66_gpcc-octree-predlift_r02,p66_gpcc-octree-predlift_r03,-1.0
2661,p66_gpcc-octree-predlift_r02,p66_gpcc-octree-predlift_r04,-1.0
2662,p66_gpcc-octree-predlift_r02,p66_gpcc-octree-predlift_r05,-1.0
2663,p66_gpcc-octree-predlift_r02,p66_gpcc-octree-predlift_r06,-1.0
2664,p66_gpcc-octree-predlift_r02,p66_gpcc-octree-raht_r02,0.0
2665,p66_gpcc-octree-predlift_r02,p66_gpcc-octree-raht_r03,-1.0
2666,p66_gpcc-octree-predlift_r02,p66_gpcc-octree-raht_r04,-1.0
2667,p66_gpcc-octree-predlift_r02,p66_gpcc-octree-raht_r05,-1.0
2668,p66_gpcc-octree-predlift_r02,p66_gpcc-octree-raht_r06,-1.0
2669,p66_gpcc-octree-predlift_r02,p66_vpcc_r00,0.0
2670,p66_gpcc-octree-predlift_r02,p66_vpcc_r01,-1.0
2671,p66_gpcc-octree-predlift_r02,p66_vpcc_r02,-1.0
2672,p66_gpcc-octree-predlift_r02,p66_vpcc_r03,-1.0
2673,p66_gpcc-octree-predlift_r02,p66_vpcc_r04,-1.0
2674,p66_gpcc-octree-predlift_r02,p66_vpcc_r05,-1.0
2675,p66_gpcc-octree-predlift_r03,p66_gpcc-octree-predlift_r04,-1.0
2676,p66_gpcc-octree-predlift_r03,p66_gpcc-octree-predlift_r05,-1.0
2677,p66_gpcc-octree-predlift_r03,p66_gpcc-octree-predlift_r06,-1.0
2678,p66_gpcc-octree-predlift_r03,p66_gpcc-octree-raht_r02,1.0
2679,p66_gpcc-octree-predlift_r03,p66_gpcc-octree-raht_r03,0.0
2680,p66_gpcc-octree-predlift_r03,p66_gpcc-octree-raht_r04,-1.0
2681,p66_gpcc-octree-predlift_r03,p66_gpcc-octree-raht_r05,-1.0
2682,p66_gpcc-octree-predlift_r03,p66_gpcc-octree-raht_r06,-1.0
2683,p66_gpcc-octree-predlift_r03,p66_vpcc_r00,1.0
2684,p66_gpcc-octree-predlift_r03,p66_vpcc_r01,0.0
2685,p66_gpcc-octree-predlift_r03,p66_vpcc_r02,0.0
2686,p66_gpcc-octree-predlift_r03,p66_vpcc_r03,-1.0
2687,p66_gpcc-octree-predlift_r03,p66_vpcc_r04,-1.0
2688,p66_gpcc-octree-predlift_r03,p66_vpcc_r05,-1.0
2689,p66_gpcc-octree-predlift_r04,p66_gpcc-octree-predlift_r05,0.0
2690,p66_gpcc-octree-predlift_r04,p66_gpcc-octree-predlift_r06,0.0
2691,p66_gpcc-octree-predlift_r04,p66_gpcc-octree-raht_r02,1.0
2692,p66_gpcc-octree-predlift_r04,p66_gpcc-octree-raht_r03,1.0
2693,p66_gpcc-octree-predlift_r04,p66_gpcc-octree-raht_r04,0.0
2694,p66_gpcc-octree-predlift_r04,p66_gpcc-octree-raht_r05,0.0
2695,p66_gpcc-octree-predlift_r04,p66_gpcc-octree-raht_r06,0.0
2696,p66_gpcc-octree-predlift_r04,p66_vpcc_r00,1.0
2697,p66_gpcc-octree-predlift_r04,p66_vpcc_r01,1.0
2698,p66_gpcc-octree-predlift_r04,p66_vpcc_r02,1.0
2699,p66_gpcc-octree-predlift_r04,p66_vpcc_r03,0.0
2700,p66_gpcc-octree-predlift_r04,p66_vpcc_r04,0.0
2701,p66_gpcc-octree-predlift_r04,p66_vpcc_r05,0.0
2702,p66_gpcc-octree-predlift_r05,p66_gpcc-octree-predlift_r06,0.0
2703,p66_gpcc-octree-predlift_r05,p66_gpcc-octree-raht_r02,1.0
2704,p66_gpcc-octree-predlift_r05,p66_gpcc-octree-raht_r03,1.0
2705,p66_gpcc-octree-predlift_r05,p66_gpcc-octree-raht_r04,1.0
2706,p66_gpcc-octree-predlift_r05,p66_gpcc-octree-raht_r05,0.0
2707,p66_gpcc-octree-predlift_r05,p66_gpcc-octree-raht_r06,0.0
2708,p66_gpcc-octree-predlift_r05,p66_vpcc_r00,1.0
2709,p66_gpcc-octree-predlift_r05,p66_vpcc_r01,1.0
2710,p66_gpcc-octree-predlift_r05,p66_vpcc_r02,1.0
2711,p66_gpcc-octree-predlift_r05,p66_vpcc_r03,1.0
2712,p66_gpcc-octree-predlift_r05,p66_vpcc_r04,0.0
2713,p66_gpcc-octree-predlift_r05,p66_vpcc_r05,0.0
2714,p66_gpcc-octree-predlift_r06,p66_gpcc-octree-raht_r02,1.0
2715,p66_gpcc-octree-predlift_r06,p66_gpcc-octree-raht_r03,1.0
2716,p66_gpcc-octree-predlift_r06,p66_gpcc-octree-raht_r04,1.0
2717,p66_gpcc-octree-predlift_r06,p66_gpcc-octree-raht_r05,0.0
2718,p66_gpcc-octree-predlift_r06,p66_gpcc-octree-raht_r06,0.0
2719,p66_gpcc-octree-predlift_r06,p66_vpcc_r00,1.0
2720,p66_gpcc-octree-predlift_r06,p66_vpcc_r01,1.0
2721,p66_gpcc-octree-predlift_r06,p66_vpcc_r02,1.0
2722,p66_gpcc-octree-predlift_r06,p66_vpcc_r03,1.0
2723,p66_gpcc-octree-predlift_r06,p66_vpcc_r04,0.0
2724,p66_gpcc-octree-predlift_r06,p66_vpcc_r05,0.0
2725,p66_gpcc-octree-raht_r02,p66_gpcc-octree-raht_r03,-1.0
2726,p66_gpcc-octree-raht_r02,p66_gpcc-octree-raht_r04,-1.0
2727,p66_gpcc-octree-raht_r02,p66_gpcc-octree-raht_r05,-1.0
2728,p66_gpcc-octree-raht_r02,p66_gpcc-octree-raht_r06,-1.0
2729,p66_gpcc-octree-raht_r02,p66_vpcc_r00,0.0
2730,p66_gpcc-octree-raht_r02,p66_vpcc_r01,-1.0
2731,p66_gpcc-octree-raht_r02,p66_vpcc_r02,-1.0
2732,p66_gpcc-octree-raht_r02,p66_vpcc_r03,-1.0
2733,p66_gpcc-octree-raht_r02,p66_vpcc_r04,-1.0
2734,p66_gpcc-octree-raht_r02,p66_vpcc_r05,-1.0
2735,p66_gpcc-octree-raht_r03,p66_gpcc-octree-raht_r04,-1.0
2736,p66_gpcc-octree-raht_r03,p66_gpcc-octree-raht_r05,-1.0
2737,p66_gpcc-octree-raht_r03,p66_gpcc-octree-raht_r06,-1.0
2738,p66_gpcc-octree-raht_r03,p66_vpcc_r00,1.0
2739,p66_gpcc-octree-raht_r03,p66_vpcc_r01,0.0
2740,p66_gpcc-octree-raht_r03,p66_vpcc_r02,-1.0
2741,p66_gpcc-octree-raht_r03,p66_vpcc_r03,-1.0
2742,p66_gpcc-octree-raht_r03,p66_vpcc_r04,-1.0
2743,p66_gpcc-octree-raht_r03,p66_vpcc_r05,-1.0
2744,p66_gpcc-octree-raht_r04,p66_gpcc-octree-raht_r05,0.0
2745,p66_gpcc-octree-raht_r04,p66_gpcc-octree-raht_r06,-1.0
2746,p66_gpcc-octree-raht_r04,p66_vpcc_r00,1.0
